id,user_location,date,text,source
1339994918245294085,"Orillia, ON",2020-12-18 18:04:19,RVH Amongst 17 Ontario Hospitals Set To Receive Covid-19 Vaccine https://t.co/dNm1LsJDFZ #Covid19 #PfizerBioNTech… https://t.co/FGipYExiLH,TweetDeck
1339990007998758918,"Connecticut, USA",2020-12-18 17:44:48,@SandySpringerMD @KizzyPhD I got mine Wednesday. Thank you. #PfizerBioNTech #vaccinated https://t.co/e8GpDKKrDJ,Twitter for iPhone
1339987751048011778,"Houston, TX",2020-12-18 17:35:50,Got my covid vaccine alongside @radphysicist and @JulieLarkin305. Can report - No microchip or U2 album found so fa… https://t.co/NjhRRpaJAd,Twitter for iPhone
1339985210558046208,"Pennsylvania, USA",2020-12-18 17:25:44,"Strong work, Science. 5/5 High Honors #IGotTheShot #CovidVaccine #Pfizer #PfizerBioNTech https://t.co/DLwSPKWMAd",Twitter for Android
1339980489969561604,Turkey-Israel,2020-12-18 17:06:59,"from #COVID19 #vaccination centre in #Chertsey, #England to Providence Alaska Medical Center in Anchorage, #Alaska… https://t.co/4YI6n1USkI",Twitter Web App
1339977964226813953,,2020-12-18 16:56:56,@NelsonforWI @thedacare B/c of fear mongering from CCP &amp; Soros agents like you! Care to explain how a vaccine with… https://t.co/wSLoWCO3je,Twitter for iPhone
1339977830696968195,Email:talksavailable@gmail.com,2020-12-18 16:56:25,@tomhfh #Fakenews? 🇪🇺 #vonderleyen #ursulavonderleyen #EUCommissioner #EUCommission said #eu27 start #CovidVaccine… https://t.co/bqmVKDwgI2,Twitter for Android
1339977759192453121,India,2020-12-18 16:56:08,"Health Canada, FDA closely watching for any adverse reactions of Pfizer vaccine
https://t.co/2TE9RvW1Cw… https://t.co/rXTXn0Xt1S",Twitter Web App
1339977182379208706,Canada,2020-12-18 16:53:50,#ICYMI: Dr. Mark Poznansky @MassGeneralNews joined @mattgurney on @SXMMornings to discuss the latest on the process… https://t.co/CXPPCWrqjg,Twitter Web App
1339976088798281728,"Chicago, IL",2020-12-18 16:49:29,Got the Covid vaccine today. 2nd dose is in 3 weeks 💉 #CovidVaccine #PfizerCOVIDvaccine #PfizerBioNTech… https://t.co/a9KuDLLHiM,Twitter for iPhone
1339974516387303430,"Rochester, MN",2020-12-18 16:43:14,"COVID-19 VACCINE: A historic day for @MayoClinic as six employees received the Pfizer vaccine Friday morning. 

- T… https://t.co/ArFmXxM8Lc",Twitter for iPhone
1339969712890007553,,2020-12-18 16:24:09,"https://t.co/eVytSjreYo $PFE #PfizerBioNTech #Pfizervaccine #stock #price is tanking...it's over, I think the stock is going to crash.",Twitter Web App
1339968997975076867,"Chapel Hill, NC",2020-12-18 16:21:19,"What a historical moment! I did this for my daughter, my husband, my family, my colleagues, my patients, and societ… https://t.co/ldZXOzlzbx",Twitter for iPhone
1339966249892257792,"Denver, CO",2020-12-18 16:10:24,"Today is the day! Feel very lucky to be in the first wave, when it’s your turn PLEASE receive your #CovidVaccine… https://t.co/i91hBzj6xD",Twitter for iPhone
1339965995763572737,"Chicago, IL",2020-12-18 16:09:23,I can’t tell you how happy these images make me. Seeing my ICU and ED nurse managers being vaccinated brings me suc… https://t.co/3DKIlu3nQJ,Twitter for iPhone
1339964877146886144,"Englewood, NJ",2020-12-18 16:04:56,"In a historic event, #EnglewoodHealth has received its first shipment of the #PfizerBioNTech #COVID19 #vaccine, whi… https://t.co/QJ70A4jpCs",Falcon Social Media Management 
1339964773543264259,"California, USA",2020-12-18 16:04:32,Just got vaccinated today and feeling good... #PfizerBioNTech #CovidVaccine #TwoShotsInTheArm https://t.co/jMzgB7BcIW,Twitter for Android
1339961932498001921,,2020-12-18 15:53:14,Does he not know that after the #vaccines life expectancy is 12 months max for the over 70s ! #PfizerBioNTech… https://t.co/2kVkbSWiog,Twitter Web App
1339961391193702401,"Calgary, AB",2020-12-18 15:51:05,Dr. Deena Hinshaw said that the extra doses would hopefully increase the number of people they could immunize with… https://t.co/hEDfRYSoiy,SocialFlow
1339956346804969472,Brussels,2020-12-18 15:31:02,So now we know how much €£$ EU countries pay for #Covid_19 vaccines (€12 a dose for #PfizerBioNTech) thank to Belgi… https://t.co/KROXUcXAKt,Twitter Web App
1339955505343688704,"Scottsdale, AZ",2020-12-18 15:27:42,"#PfizerBioNTech #CovidVaccine dose 1 yesterday 

Thanks to @HonorHealth and partnership w @MayoClinic… https://t.co/1iydaPbPf7",Twitter Web App
1339950066442805249,"Katonah, NY",2020-12-18 15:06:05,"One for the history books! In less than a week after the #PfizerBioNTech #covid19vaccine was approved, a few health… https://t.co/5ZYYmFjHFJ",Twitter Web App
1339949154781573128,Chicago,2020-12-18 15:02:28,"2 hours later: tiniest bit of soreness at injection site
#ItsSafe #ItsEasy #ItDoesntHurt #TakeTheVaccine 💪😷
#PfizerBioNTech #Moderna",Twitter Web App
1339947759760191489,ليس مهم ,2020-12-18 14:56:55,@7orryya98 Absolutely right... It supposed to be The last choice.. It's not about just #PfizerBioNTech  or… https://t.co/4Unsdgk08h,Twitter for Android
1339947392595058688,,2020-12-18 14:55:28,"Before You Rush For #COVID19 #Vaccine, Remember This - You Can't Sue Anyone If Suffer Any Serious Side Effects -… https://t.co/Pd2LPBUKIP",Twitter Web App
1339940861556211713,"London, England",2020-12-18 14:29:30,Come on down @realDonaldTrump. Worried the fake tan will come off? Only idiot not excited there is a vaccine out.… https://t.co/LquAJhDtCP,Twitter for iPhone
1339940450237624320,"Chicago, IL",2020-12-18 14:27:52,"Hope. 
The start of something better.
Not a return to the way things were.
The fight is just beginning.
Hope.… https://t.co/bClFCSscyG",Twitter for iPhone
1339939473518448645,USA,2020-12-18 14:24:00,Done! Vaccine #1 is done. Phew. #PICURN #PfizerBioNTech https://t.co/6Wa4C4nHT9,Twitter for iPhone
1339938563102633984,"Chennai, India",2020-12-18 14:20:22,US Vice President @Mike_Pence and his wife @KarenPence received their shots Friday morning in an office suite in th… https://t.co/ACFcD5noKm,TweetDeck
1339936961197465600,"Atlanta, GA",2020-12-18 14:14:01,First dose of the #COVID19 #PfizerBioNTech vaccine is in my arm! 2nd dose in 3 weeks! #hospitalist… https://t.co/tuiOSJVjlg,Twitter for iPhone
1339927069329928192,"Boston, MA",2020-12-18 13:34:42,"Minutes after the POTUS tweet, Vice Pres. Pence said the FDA could issue EUA to Moderna within hours. 

Pence was s… https://t.co/l0y1MQo5vY",Twitter Web App
1339923424462848000,Swat. Washington DC. Denver ,2020-12-18 13:20:13,We all must be forever thankful to science for successfully producing vaccine for #COVID19 within 9 months of the p… https://t.co/C8x2CuqlGx,Twitter for iPhone
1339922104372912128,"Atlanta, GA",2020-12-18 13:14:58,45 minutes til my #COVID19 #PfizerBioNTech vaccine!!!,Twitter for iPhone
1339921804832419845,,2020-12-18 13:13:47,"ONLINE NOW: As the #PfizerBioNTech #vaccine inoculations continue across Canada, studies are being conducted on kid… https://t.co/MU9GlIlPCI",Twitter Web App
1339921739460046848,,2020-12-18 13:13:31,"@pemjb @pfizer Pfizer/BioNTech Coronavirus vaccine approved for emegency use by FDA!
View the article to know more!… https://t.co/SsenQzdrpj",Twitter for Android
1339921655125192707,,2020-12-18 13:13:11,"@DrEdNg @_SCGP_ Pfizer/BioNTech Coronavirus vaccine approved for emegency use by FDA!
View the article to know more… https://t.co/C7iWKVWUOv",Twitter for Android
1339921599374503938,,2020-12-18 13:12:58,"@helennewland Pfizer/BioNTech Coronavirus vaccine approved for emegency use by FDA!
View the article to know more!… https://t.co/RlepeDvotJ",Twitter for Android
1339921519586242560,,2020-12-18 13:12:39,"@IBDMD @UChicagoMed @UChicagoIBD Pfizer/BioNTech Coronavirus vaccine approved for emegency use by FDA!
View the art… https://t.co/ap1fkekUJi",Twitter for Android
1339921448572506115,,2020-12-18 13:12:22,"@IndiaToday Pfizer/BioNTech Coronavirus vaccine approved for emegency use by FDA!
View the article to know more!… https://t.co/C9FgOU5c9s",Twitter for Android
1339920107431202823,Global,2020-12-18 13:07:02,No point on 'vaccination status' if there's no data or proven #immunity with the #COVID19 #PfizerBioNTech #vaccine. https://t.co/bST07PwPXc,Twitter Web App
1339920033603006465,"London, England",2020-12-18 13:06:45,This is what happens when you slip animal trials and do zero long term safety tests. #COVID19 #mRNA #Pfizer… https://t.co/AsIzpCqNZC,Twitter for Android
1339918217029009409,"London, UK, Europe, Earth",2020-12-18 12:59:32,@LBC @mrjamesob UK has already run out of the handful of #PfizerBioNTech vaccine it received. The #AstraZeneca vacc… https://t.co/uS00USSKaX,Twitter for iPhone
1339909831545810946,"Tampa, FL",2020-12-18 12:26:12,"Finally, light at the end of the tunnel ☀️ 

#IGotTheShot 
#iamnotthrowingawaymyshot
#CovidVaccine #PfizerBioNTech… https://t.co/V2mfoQmgMK",Twitter for iPhone
1339895687350108160,"Chennai, India",2020-12-18 11:30:00,"“Our challenge now is to ensure that vaccines are treated as a public good – accessible and affordable to everyone,… https://t.co/1t1AH5ZwD6",TweetDeck
1339887031615418369,,2020-12-18 10:55:36,"from excited, to feeling dizzy then to 💀⁉️
Is this what the #PfizerBioNTech #Vaccine does⁉️ to make matters worse t… https://t.co/KGJBEUNCbL",Twitter for iPhone
1339886895518519296,India,2020-12-18 10:55:04,The video shows #HealthcareWorkers dancing to American singer Lizzo’s song #GoodAsHell to celebrate the… https://t.co/Jy0VktjV8Y,Twitter Web App
1343281741289680897,,2020-12-27 19:44:58,"Mauricette,78. First Pfizer GUINEA PIG in a French nursing home: “ah, do I have to do a vaccine??""
They vaccinate p… https://t.co/q659m6hcEs",Twitter for Android
1342108008080408576,,2020-12-24 14:00:58,Anyone want to see the full list of ingredients in the Pfizer covid vaccine? #polyethyleneglycol #vaccine #Pfizer… https://t.co/PDvKgVN9rm,Twitter for Android
1341251058333413376,"Jalandhar, India",2020-12-22 05:15:46,"Biden tells Americans “there’s nothing to worry about”.

https://t.co/6hzPsRZmbS

@JoeBiden  @DrBiden @US_FDA… https://t.co/DL1RfeKBjr",Twitter Web App
1341247364858843136,"Islamabad, Pakistan",2020-12-22 05:01:05,"Joe Biden gets Pfizer's COVID-19 vaccine in Delaware Hospital
https://t.co/lQvz93yXKN

#USA #JoeBiden #America… https://t.co/nVgW0n1F0o",Twitter Web App
1340948124236476416,"London, England",2020-12-21 09:12:01,What a privilege to have received the #PfizerBioNTech #vaccine @StGeorgesTrust this morning!  Administered by the o… https://t.co/tYketB15G4,Twitter for iPhone
1340463397956014081,NEVADA,2020-12-20 01:05:53,"Managing expectations around the #PfizerBioNTech #COVID19 vaccine will be paramount in combating misinformation:

1… https://t.co/K10fn2h8kV",Twitter for Android
1340458612095938560,USA,2020-12-20 00:46:52,how many people actually have already got #PfizerBioNTech vaccine in 6 days?,TweetDeck
1340456887817560065,"New York, USA",2020-12-20 00:40:01,The @US_FDA is investigating around 5 allergic reactions that happened after people were administered… https://t.co/rp1SjhkBow,Buffer
1340432746099961857,Montreal,2020-12-19 23:04:05,"@BBCWorld #PfizerBioNTech was not part of #OperationWarpSpeed.
It was to be distributed by #UPS and #FedEx
I suspec… https://t.co/J8uoYWwhxs",Twitter Web App
1340429948893487105,"Nancy, France",2020-12-19 22:52:58,"Thank you to the immigrants. #AngelaMerkel doesn't build #Walls.
#PfizerBioNTech #Vaccin https://t.co/LARuRvZRB0 https://t.co/w9jQDTESTl",Twitter Web App
1340429498890792962,"Boston, MA",2020-12-19 22:51:11,"Working on my biceps 💪 curls,
Just so that I could post my mandatory #COVID19 shot image on #socialmedia next week… https://t.co/nLiErw9bGD",Twitter for iPhone
1340423709199364096,"Richmond, VA",2020-12-19 22:28:10,I think we need a photo booth at the vaccination sites. In public interest #IDTwitter #COVID19 #PfizerBioNTech,Twitter Web App
1340420987754524673,"Clinton, SC",2020-12-19 22:17:21,The absolute best things to look at when I’m at my desk!!! #mybaby #CovidVaccine #PfizerBioNTech https://t.co/sj6v0ehaVg,Twitter for iPhone
1340419473313046528,,2020-12-19 22:11:20,I’m a healthcare worker. I believe in science and that is the foundation of my profession. I’m vaccinated. Once it’… https://t.co/Cpq8cmrGLI,Twitter for iPhone
1340417291071176710,Glasgow environs.,2020-12-19 22:02:40,@KrisHolt1 @gildy61 Well I really hope that those who received initial supplies of #PfizerBioNTech have got their 2… https://t.co/pjUEC9AqaC,Twitter for iPad
1340415887933902848,"Atlanta, Georgia",2020-12-19 21:57:06,"1st dose down. 1 more to go. #Covid19Vaccine #ModernMedicine  #IBelieveInScience
Thank you #PfizerBioNTech and… https://t.co/bphyjGgfv7",Instagram
1340414605080879106,France,2020-12-19 21:52:00,"Switzerland approved the use of the #PfizerBioNTech vaccine, with immunisation set to start just after Christmas as… https://t.co/G8wigcDnA6",TweetDeck
1340413310932553730,Glasgow environs.,2020-12-19 21:46:51,"So 350, 000 of the initial supply of #PfizerBioNTech which arrived here have been given already. If all those who h… https://t.co/Gqa744j8MA",Twitter for iPad
1340412058223796225,"Valencia,CA",2020-12-19 21:41:52,"This doctor has a cure for cancer and the Texas medical board and the FDA, who are all paid by big Pharma have been… https://t.co/S7yiAZMFZx",Twitter for Android
1340400912918061059,"South East, England",2020-12-19 20:57:35,"How much covid vaccine have we actually got? Is it still just the 800,000 doses of #PfizerBionTech? So enough for 4… https://t.co/eCZvcq6Dng",Twitter for iPhone
1340386860078686209,Jordan,2020-12-19 20:01:45,"Benjamin Netanyahu and #Israel health minister were injected with the #PfizerBioNTech #COVID19 vaccine live on TV,… https://t.co/RNElsY9UD6",Twitter for iPhone
1340386137882456065,1 step behind Carmen Sandiego,2020-12-19 19:58:53,"Woo, getting the #PfizerBioNTech vaccine on New Years Eve!  Going to finish this year with some hope.",Twitter for iPhone
1340385843404361729,World 📢,2020-12-19 19:57:42,#Breaking : Benjamin Netanyahu and #Israel health minister were injected with the #PfizerBioNTech #COVID19 vaccine… https://t.co/pIDVFJTbLx,Twitter for Android
1340385128426729477,"North West, England",2020-12-19 19:54:52,"Had my #PfizerBioNTech Covid-19 vaccine just now! 💉 Thank you @Mersey_Care, @1to2arun,  Noir Thomas &amp; all involved… https://t.co/Qt1gPvSxPB",Twitter for Android
1340383830595706881,"Denver, CO",2020-12-19 19:49:42,Day 1 after #CovidVaccine and feeling just fine! A little sore at the injection site but that’s it. #PfizerBioNTech,Twitter for iPhone
1340382275129778178,Barquisimeto-Venezuela,2020-12-19 19:43:32,#UPDATE Benjamin Netanyahu and #Israel health minister were injected with the #PfizerBioNTech #COVID-19 #Vaccine li… https://t.co/HCbHVSqkVQ,Twitter for Android
1340381469852790785,"Tysons Corner, Virginia",2020-12-19 19:40:20,#Airline #pilots who receive the #ModernaVaccine must observe a 48-hour no fly/no safety-related-duty interval afte… https://t.co/1jyvVKIaXi,Twitter Web App
1340381307847766019,France,2020-12-19 19:39:41,#UPDATE Benjamin Netanyahu and #Israel health minister were injected with the #PfizerBioNTech #COVID19 vaccine live… https://t.co/cqLL2bwyx5,TweetDeck
1340380626000642048,,2020-12-19 19:36:58,Another productive meeting with @ochealth this morning discussing the vaccine rollout to Orange County. #Othena is… https://t.co/VBrny1PRsp,Twitter Web App
1340376947575189504,الرياض - جدة - الأحساء,2020-12-19 19:22:21,"What’s in the Pfizer- BioNTech?#PfizerBioNTech
#CovidVaccine https://t.co/5wkdikmOCG",Twitter for iPhone
1340373087947284484,,2020-12-19 19:07:01,"The @CDC #ACIP reporting that at least 272,000 people in the US have received one dose of the #PfizerBioNTech… https://t.co/5PiMKxrfaw",Twitter for iPhone
1340370838462345216,,2020-12-19 18:58:05,#COVID19 vaccine and new virus mutation detected in UK how does it affect? #Pfizervaccine #PfizerBioNTech,Twitter Web App
1340370069856153601,Hellas,2020-12-19 18:55:02,"Before you believe conspiracy tweets. Read the report for yourself. Do your own homework or you stay a sheep. 

Cov… https://t.co/DhrDXwVFoM",Twitter for iPhone
1340369963324989445,Georgia & Boston,2020-12-19 18:54:36,"I was eligible to get #CovidVaccine as PH worker at #CovidTesting sites &amp; vaccination sites. Shot didn't hurt, no s… https://t.co/R8NLc3T890",Twitter for Android
1340369525263482887,"Atlanta, GA",2020-12-19 18:52:52,"Two of my favorite people this Saturday - one getting @MikeWoodworthMD the #CovidVaccine, and the other… https://t.co/XHW6vtY9dj",Twitter for iPhone
